Cycle_Index,Test_Time(s),Date_Time,Current(A),Voltage(V),Charge_Capacity(Ah),Discharge_Capacity(Ah),Charge_Energy(Wh),Discharge_Energy(Wh),Internal_Resistance(Ohm),AC_Impedance(Ohm),ACI_Phase_Angle(Deg),Charge_Time(s),DisCharge_Time(s),Vmax_On_Cycle(V)
19,184684.3274641827,2011-01-05 13:56:23,0.0008838032954372466,3.5386736392974854,14.616618582320196,15.376279734684728,58.87009900506485,55.364607247109014,0.09968240559101105,0,0,7101.83428741559,2542.0979243024394,4.200300693511963
20,194668.807020015,2011-01-05 16:42:48,0.0007031940040178597,3.540778160095215,15.392577504588788,16.150115421646394,62.009236897825325,58.13076579518939,0.10121174901723862,0,0,7090.662368055363,2533.7543810219177,4.200300693511963
21,204602.777874903,2011-01-05 19:28:24,0.0005225847125984728,3.5590713024139404,16.165102189167037,16.913434329289657,65.13513446644669,60.85094245147501,0.10058377683162689,0,0,7074.5218530353295,2499.3797018564874,4.200300693511963
22,214621.8309233144,2011-01-05 22:15:24,0.0008838032954372466,3.527017831802368,16.92953766840795,17.69005742474298,68.23212044057054,63.632748955044605,0.09968240559101105,0,0,7116.1305130872115,2542.850039556291,4.200300693511963
23,224563.2640131286,2011-01-06 01:01:07,0.0008838032954372466,3.515685796737671,17.708386707345976,18.473396857375835,71.37895701126061,66.44605190483794,0.09887197613716125,0,0,7016.561197190195,2564.8056658263095,4.200138568878174
24,234514.25348091632,2011-01-06 03:46:59,0.0005225847125984728,3.5087249279022217,18.49252089459152,19.260134051349205,74.54466351772938,69.27512504576315,0.09959235787391663,0,0,7015.032345932573,2575.851944774926,4.200138568878174
25,244386.0813884129,2011-01-06 06:31:32,0.0007031940040178597,3.5500056743621826,19.276374056862576,20.026950331661,77.70721567941372,72.01530765894968,0.10121174901723862,0,0,7000.767321470044,2510.973948344799,4.200300693511963
26,254284.35332938927,2011-01-06 09:16:31,0.0008838032954372466,3.5636041164398193,20.040871074434975,20.783705108494793,80.80241953310374,74.7113349017924,0.10067488253116608,0,0,7060.084865330712,2478.110421887749,4.200300693511963
27,264140.10870968946,2011-01-06 12:00:48,0.0007031940040178597,3.5587475299835205,20.797739844940946,21.541033863416693,83.8693146390925,77.41168171930951,0.10202144086360931,0,0,7015.741378478064,2479.942627354849,4.200300693511963
28,273990.9192615913,2011-01-06 14:45:00,0.0007031940040178597,3.5618233680725098,21.554832203069456,22.295501527985184,86.9364076805894,80.10059651545808,0.10067488253116608,0,0,7020.100153976334,2470.61500834251,4.200300693511963
29,283800.17068615125,2011-01-06 17:28:31,0.0008838032954372466,3.5598807334899902,22.309330085933684,23.047497473288953,89.99374018108186,82.78126119479886,0.10130325704813004,0,0,6986.83359935632,2462.333401025706,4.200300693511963
30,293615.66088963,2011-01-06 20:12:08,0.0007031940040178597,3.565870523452759,23.060188598558653,23.79692911489057,93.03682204655067,85.44913227105805,0.10130325704813004,0,0,7001.272246608996,2454.148083868843,4.200300693511963
31,303424.9934507121,2011-01-06 22:55:38,0.0010644125286489725,3.568946361541748,23.809254760471436,24.54092009708507,96.07392099856962,88.09572179062503,0.10283113270998001,0,0,7013.100422853631,2436.193219518399,4.200300693511963
32,313203.2542267955,2011-01-07 01:38:38,0.0007031940040178597,3.5708889961242676,24.55290163120728,25.28280491299933,99.0901771006571,90.73396728210426,0.10058377683162689,0,0,6988.662922212249,2429.5038623748087,4.200300693511963
33,322974.85574657517,2011-01-07 04:21:31,0.0008838032954372466,3.5712127685546875,25.294539571845508,26.025966306398292,102.09870984697568,93.37655792398147,0.10354728996753693,0,0,6978.16264169295,2433.427662482502,4.200300693511963
34,332747.65525219054,2011-01-07 07:04:25,0.0008838032954372466,3.573155403137207,26.037561798165335,26.76452987800844,105.1127300173208,96.00187858276415,0.10283113270998001,0,0,6994.303521670314,2418.4123761957617,4.200300693511963
35,342486.74198636354,2011-01-07 09:46:45,0.0008838032954372466,3.573317289352417,26.775928349453498,27.502212195198616,108.1086302646534,98.62371791256396,0.10130325704813004,0,0,6963.508412992709,2415.5526168560814,4.200300693511963
36,352218.4552296911,2011-01-07 12:28:58,0.0003419754502829164,3.5673274993896484,27.514675816361255,28.24584398352756,111.105256927229,101.2713293339038,0.10202144086360931,0,0,6936.445592778687,2435.177858773859,4.200300693511963
37,361975.9572645311,2011-01-07 15:11:37,0.0001613661734154448,3.553081512451172,28.2609541376053,28.998255551672727,114.13066182353788,103.9605518943244,0.10192935913801193,0,0,6933.665611267758,2463.740786151512,4.200300693511963
38,371727.15298114513,2011-01-07 17:54:09,0.0003419754502829164,3.549034357070923,29.014602720710965,29.75393902061991,117.18131449359768,106.6640723978974,0.10049282759428024,0,0,6916.994653972981,2474.194526183057,4.200138568878174
39,381470.1874456695,2011-01-07 20:36:34,0.0007031940040178597,3.5540528297424316,29.770002776912055,30.504333530032604,120.23859389450776,109.34625004743695,0.10130325704813004,0,0,6926.105352428104,2456.8505418459495,4.200138568878174
40,391183.465577168,2011-01-07 23:18:28,0.0005225847125984728,3.5537290573120117,30.52046153733978,31.257438900179007,123.27678992481144,112.03863935312732,0.10112039744853973,0,0,6887.434451739347,2465.7567943202466,4.200300693511963
41,400891.42172830075,2011-01-08 02:00:17,0.0003419754502829164,3.553243398666382,31.273665833837235,32.00787792575288,126.3254504653983,114.72177002871736,0.10058377683162689,0,0,6890.668772421772,2457.210126853077,4.200300693511963
42,410591.40545717,2011-01-08 04:41:58,0.0005225847125984728,3.5504913330078125,32.02442361599863,32.76244803086211,129.3643102807887,117.42130309113703,0.10040205717086792,0,0,6869.388306550978,2470.504190326162,4.200138568878174
43,420311.9811263218,2011-01-08 07:24:00,0.0007031940040178597,3.548548698425293,32.779232074728064,33.51820070762617,132.41855360784763,120.12602301145778,0.10264568775892258,0,0,6885.885790743881,2474.6037608467805,4.200138568878174
44,430019.48535769584,2011-01-08 10:05:49,0.0003419754502829164,3.548548698425293,33.53502607204526,34.27120328160769,135.47633326032812,122.82054592151512,0.10031143575906754,0,0,6881.874357265528,2465.554120369754,4.200138568878174
45,439719.1964236687,2011-01-08 12:47:30,0.0008838032954372466,3.5464441776275635,34.2881884150352,35.02804748231071,138.5237377306511,125.53019614287496,0.10049282759428024,0,0,6861.717104867057,2477.929006365697,4.200300693511963
46,449413.2578673669,2011-01-08 15:29:05,0.0001613661734154448,3.5466060638427734,35.04505305331704,35.781922066738176,141.58517496981085,128.22941022482348,0.10192935913801193,0,0,6865.623608796711,2468.4134193400696,4.200138568878174
47,459089.70869824255,2011-01-08 18:10:23,0.0007031940040178597,3.547739267349243,35.79897794178086,36.53527891779602,144.63502652573035,130.92656290022165,0.10058377683162689,0,0,6849.6543826465095,2466.7264000242485,4.200138568878174
48,468760.6597758328,2011-01-08 20:51:35,0.0007031940040178597,3.549196243286133,36.55226779092424,37.28754683444439,147.68241815407492,133.61898761070347,0.10130325704813004,0,0,6847.717757615694,2463.163363490744,4.200138568878174
49,478419.87670161395,2011-01-08 23:32:36,0.0008838032954372466,3.5509769916534424,37.3043582923425,38.03849232935268,150.7253722210136,136.30614872096544,0.10130325704813004,0,0,6840.3265041022205,2458.852934366575,4.200138568878174
50,488061.7098493643,2011-01-09 02:13:19,0.0008838032954372466,3.5537290573120117,38.05503528637966,38.78751050267949,153.7629982589666,138.98523369485693,0.10121174901723862,0,0,6829.201106957729,2452.5539574083223,4.200138568878174
