Cycle_Index,Test_Time(s),Date_Time,Current(A),Voltage(V),Charge_Capacity(Ah),Discharge_Capacity(Ah),Charge_Energy(Wh),Discharge_Energy(Wh),Internal_Resistance(Ohm),AC_Impedance(Ohm),ACI_Phase_Angle(Deg),Charge_Time(s),DisCharge_Time(s),Vmax_On_Cycle(V)
19,153722.70282577234,2011-01-26 05:36:40,0.0007031940040178597,3.6625163555145264,10.686495778394326,10.619262949719664,43.82436335960186,36.89423407464806,0.1124458834528923,0,0,5726.402273453296,1772.2829264630022,4.200300693511963
20,161578.50481563207,2011-01-26 07:47:37,0.0010644125286489725,3.6625163555145264,11.227833272412497,11.160115637058054,46.04601633103192,38.7698214585069,0.11254746466875076,0,0,5724.434001685326,1771.280263076747,4.200300693511963
21,169423.3581078762,2011-01-26 09:58:23,0.0007031940040178597,3.6617069244384766,11.768989558890455,11.70128241258813,48.2667690982505,40.64760447324111,0.11275117099285126,0,0,5712.543451918283,1772.235615349858,4.200300693511963
22,177277.2387556612,2011-01-26 12:09:18,0.0010644125286489725,3.656526565551758,12.311008322225096,12.248443910871076,50.490708401091815,42.55102218170012,0.11173777282238007,0,0,5701.93445839498,1791.8602369529804,4.200300693511963
23,185119.04963138796,2011-01-26 14:20:01,0.0008838032954372466,3.6584692001342773,12.858432739412509,12.791951815607431,52.73512612188221,44.44052854598258,0.11416684836149216,0,0,5701.8567578276125,1779.8765489771504,4.200300693511963
24,192919.15530310335,2011-01-26 16:30:02,0.0010644125286489725,3.6618688106536865,13.402022938056456,13.33033433048788,54.96453772889839,46.31051232889958,0.11254746466875076,0,0,5676.900781729461,1763.1291660435738,4.200300693511963
25,200669.6461680123,2011-01-26 18:39:14,0.0008838032954372466,3.6652684211730957,13.939562407617856,13.863701915486091,57.17026569259634,48.1597764334902,0.11345964670181274,0,0,5643.685910734944,1746.7515543654802,4.200300693511963
26,208399.31671914004,2011-01-26 20:48:05,0.0007031940040178597,3.6668872833251953,14.473030412477158,14.394696980083342,59.35983523332827,49.999998998933215,0.11345964670181274,0,0,5630.827231208339,1738.7697457458337,4.200300693511963
27,216103.42910610104,2011-01-26 22:56:30,0.0008838032954372466,3.6693155765533447,15.00390115154708,14.922474429380102,61.5391100817543,51.8276774228399,0.11345964670181274,0,0,5615.607843817562,1728.408545665464,4.200300693511963
28,223762.88806807285,2011-01-27 01:04:11,0.0007031940040178597,3.6748194694519043,15.531786721789617,15.443150394984007,63.70653272348944,53.628483706676576,0.11497654765844345,0,0,5594.235491221598,1705.1587811143436,4.200300693511963
29,231366.46801712055,2011-01-27 03:10:55,0.0008838032954372466,3.6814568042755127,16.051427568472267,15.954133416836,65.84204699300388,55.389687860005715,0.11518464982509613,0,0,5570.201978280037,1673.2997941154688,4.200300693511963
30,238918.7426169476,2011-01-27 05:16:49,0.0005225847125984728,3.6833994388580322,16.56230375123488,16.461218731395245,67.94283337589526,57.13584939997557,0.11578623950481415,0,0,5531.622293800787,1660.5497108673449,4.200300693511963
31,246450.1948003457,2011-01-27 07:22:22,0.0008838032954372466,3.6825900077819824,17.06971127065918,16.968396324120008,70.02980755034498,58.883679269431674,0.11497654765844345,0,0,5510.530787219859,1660.8464658576966,4.200300693511963
32,253954.85452349813,2011-01-27 09:27:27,0.0008838032954372466,3.683885097503662,17.576915951291877,17.4731333685307,72.11549149156785,60.622596799153605,0.11366518586874008,0,0,5491.56272283881,1653.049901841472,4.200138568878174
33,261426.34181768575,2011-01-27 11:32:00,0.0008838032954372466,3.688579797744751,18.081686423968137,17.972791918106427,74.19144967323406,62.34144641029443,0.11427006870508194,0,0,5475.390898831971,1636.0187349026023,4.200300693511963
34,268861.7450378167,2011-01-27 13:35:57,0.0001613661734154448,3.687770366668701,18.581186009430517,18.471030198073592,76.2464905710741,64.05546239595303,0.1156817376613617,0,0,5443.921897755897,1631.4407618494674,4.200300693511963
35,276277.66968304536,2011-01-27 15:39:34,0.0005225847125984728,3.69197940826416,19.079425155542015,18.964583004494383,78.29641757808841,65.75133700015326,0.11649069935083389,0,0,5439.529562639096,1616.3785513731357,4.200138568878174
36,283646.50159113837,2011-01-27 17:42:24,0.0007031940040178597,3.6939220428466797,19.572824523921277,19.45514489848693,80.32685679825094,67.43609666952827,0.11447708308696747,0,0,5402.188842238413,1606.5973369527849,4.200138568878174
