Cycle_Index,Test_Time(s),Date_Time,Current(A),Voltage(V),Charge_Capacity(Ah),Discharge_Capacity(Ah),Charge_Energy(Wh),Discharge_Energy(Wh),Internal_Resistance(Ohm),AC_Impedance(Ohm),ACI_Phase_Angle(Deg),Charge_Time(s),DisCharge_Time(s),Vmax_On_Cycle(V)
17,152291.38954246847,2011-01-20 07:35:55,0.0008838032954372466,3.618321418762207,11.326499505732066,11.286986560342545,46.13252187498358,39.88343257455357,0.10859709233045578,0,0,6297.907755707294,2075.479981873804,4.200300693511963
18,161023.65585185846,2011-01-20 10:01:28,0.0007031940040178597,3.6154074668884277,11.96033915653217,11.921430988040871,48.72108793278865,42.11204195625494,0.10697624087333679,0,0,6294.503706048971,2077.713473829901,4.200138568878174
19,169737.28205209077,2011-01-20 12:26:43,0.0005225847125984728,3.6118459701538086,12.595477659310186,12.557694985713583,51.31377454601886,44.35102347399432,0.10768929868936539,0,0,6270.125787781059,2083.4332524672154,4.200138568878174
20,178447.36931205846,2011-01-20 14:51:54,0.0008838032954372466,3.6118459701538086,13.232091702207915,13.193250893277751,53.912077009212794,46.588331423231395,0.106165811419487,0,0,6268.6902897156215,2081.3375125092907,4.200300693511963
21,187154.9622920488,2011-01-20 17:17:03,0.0007031940040178597,3.6086082458496094,13.868107469982217,13.830817944932429,56.507742083080146,48.83526888242239,0.10849899053573608,0,0,6259.704166795391,2087.810737023806,4.200138568878174
22,195830.1654831989,2011-01-20 19:41:40,0.0008838032954372466,3.618159532546997,14.504724192019792,14.459291641756764,59.10441599345738,51.04332374978068,0.10991979390382767,0,0,6257.019182371814,2058.1390770190765,4.200300693511963
23,204473.9453457051,2011-01-20 22:05:44,0.0008838032954372466,3.622206687927246,15.132593153141013,15.082214124409337,61.66879299924614,53.229326277782725,0.106165811419487,0,0,6243.502667358442,2040.1686733646864,4.200300693511963
24,213092.0213679017,2011-01-21 00:29:24,0.0007031940040178597,3.6239874362945557,15.755673908677034,15.703200809675367,64.21451801382304,55.40765883563044,0.10849899053573608,0,0,6224.158779051584,2033.8709763994243,4.200300693511963
25,221689.31520674913,2011-01-21 02:52:42,0.0007031940040178597,3.6249587535858154,16.376608387990288,16.32172926223787,66.75195071256388,57.57686103333947,0.10778666287660599,0,0,6211.4095547913075,2025.7938880531408,4.200300693511963
26,230273.29100540257,2011-01-21 05:15:48,0.0008838032954372466,3.6254444122314453,16.99538543244678,16.938380123707194,69.28074003693276,59.739381274066545,0.10859709233045578,0,0,6204.456156786878,2019.434496080739,4.200300693511963
27,238846.88517252804,2011-01-21 07:38:42,0.0008838032954372466,3.6257681846618652,17.61211666197091,17.553419959901163,71.80159633021775,61.89546390182897,0.10759210586547852,0,0,6199.128321743488,2014.403083558852,4.200300693511963
28,247427.42543478735,2011-01-21 10:01:44,0.0008838032954372466,3.622206687927246,18.227694074741176,18.17053678096344,74.3178771577994,64.0614359658883,0.10697624087333679,0,0,6199.456305463869,2020.9652459036529,4.200300693511963
29,255986.66084701265,2011-01-21 12:24:25,0.0008838032954372466,3.6199402809143066,18.84581772130184,18.78935128000538,76.84312473690746,66.23644184354394,0.10840106755495071,0,0,6172.488655965584,2026.7003109062423,4.200300693511963
30,264535.86537462473,2011-01-21 14:46:55,0.0008838032954372466,3.621721029281616,19.46482787512529,19.405725862108124,79.37176149646096,68.40168582004009,0.10840106755495071,0,0,6170.379652824519,2018.746712529417,4.200300693511963
31,273057.1099947569,2011-01-21 17:08:58,0.0010644125286489725,3.6243112087249756,20.0812795993348,20.01871496280444,81.89042774087865,70.55310458844409,0.10778666287660599,0,0,6153.596311049886,2007.6222063355224,4.200300693511963
32,281556.66695241194,2011-01-21 19:30:38,0.0010644125286489725,3.630786657333374,20.693760010325377,20.624106115032916,84.39373699145833,72.67352532296411,0.10991979390382767,0,0,6156.879053750641,1982.5910664302105,4.200300693511963
33,290021.10847109073,2011-01-21 21:51:44,0.0007031940040178597,3.6319198608398438,21.299070754517352,21.227152581335705,86.8696153772216,74.78428857166762,0.10859709233045578,0,0,6129.207878102512,1975.1381817987265,4.200300693511963
34,298465.77865648933,2011-01-22 00:12:30,0.0010644125286489725,3.634995698928833,21.902088058696407,21.8257098273292,89.33652692663622,76.87743400461828,0.11001899093389511,0,0,6124.178221462009,1960.41973916881,4.200300693511963
35,306879.5328079404,2011-01-22 02:32:45,0.0005225847125984728,3.635643243789673,22.50071847578441,22.422151032347443,91.7863426342776,78.96232293821504,0.10930868983268738,0,0,6100.348747821046,1953.310379559524,4.200300693511963
36,315279.72557506536,2011-01-22 04:52:46,0.0010644125286489725,3.6367764472961426,23.097231729366477,23.016342490136644,94.22783711718253,81.038324855029,0.1116369217634201,0,0,6094.176220142,1945.917233997351,4.200300693511963
37,323663.60885576106,2011-01-22 07:12:31,0.0007031940040178597,3.6371002197265625,23.69156261497653,23.608522807740226,96.66076221112118,83.10701257907769,0.1095065325498581,0,0,6084.174448956343,1939.591307683536,4.200300693511963
38,332029.1200222122,2011-01-22 09:31:58,0.0008838032954372466,3.6382334232330322,24.28385781547208,24.1983423618747,99.08561992181636,85.16643392289544,0.1086953729391098,0,0,6073.61400507128,1931.8444538698177,4.200300693511963
39,340377.6295896908,2011-01-22 11:51:08,0.0003419754502829164,3.639042854309082,24.873807345362124,24.78601891167147,101.50122631550502,87.21797153437575,0.10930868983268738,0,0,6063.799369338671,1924.6412419558403,4.200300693511963
40,348709.0101477657,2011-01-22 14:10:00,0.0007031940040178597,3.6401760578155518,25.461656465597336,25.37147750688649,103.90855810137047,89.26055372106087,0.11001899093389511,0,0,6053.708157167544,1917.5451330333265,4.200300693511963
41,353083.12370053446,2011-01-22 15:22:56,0.0008838032954372466,3.659764289855957,25.86196208605715,25.794308072339405,105.52877736955293,90.71730467678242,0.1116369217634201,0,0,2629.001192671869,1385.007972652023,4.200138568878174
42,361745.36188982154,2011-01-22 17:47:19,0.0008838032954372466,3.618483304977417,26.470543196407817,26.398691244313294,108.02136628871128,92.8411176453009,0.10849899053573608,0,0,6323.002478261007,1979.1392658743416,4.200138568878174
43,370177.3549995092,2011-01-22 20:07:52,0.0008838032954372466,3.613788604736328,27.07731350548225,27.009171240702344,110.49957278702918,94.99076101874967,0.10463957488536835,0,0,6072.634620388951,1999.2640353780512,4.200300693511963
44,378612.0197146265,2011-01-22 22:28:28,0.0010644125286489725,3.6121697425842285,27.688694537578385,27.621604536775173,112.99512492388548,97.1488543757203,0.10859709233045578,0,0,6069.150729643395,2005.4359780192444,4.200138568878174
45,387047.62864572933,2011-01-23 00:49:05,0.0008838032954372466,3.6111984252929688,28.30169624621212,28.23512132392229,115.49671062194568,99.31135193333861,0.10687960684299469,0,0,6066.307677783422,2009.201542884246,4.200138568878174
46,395481.85917875904,2011-01-23 03:09:40,0.0005225847125984728,3.6113603115081787,28.91555568325848,28.84834958053727,118.00145335231986,101.47305312008965,0.10687960684299469,0,0,6065.963844428448,2008.215346000444,4.200138568878174
47,403911.99801129167,2011-01-23 05:30:12,0.0005225847125984728,3.6111984252929688,29.52909174899914,29.461501001022395,120.50487163845084,103.63449605440462,0.10697624087333679,0,0,6062.136084740756,2007.9055614896497,4.200138568878174
48,412335.19359376846,2011-01-23 07:50:36,0.0010644125286489725,3.6121697425842285,30.14252330306897,30.074160153182017,123.00786414932983,105.79414136903394,0.10687960684299469,0,0,6056.8709026436845,2006.2960748574567,4.200300693511963
49,420752.6412072112,2011-01-23 10:10:55,0.0007031940040178597,3.6123316287994385,30.755480514296796,30.68627578967227,125.50886338392752,107.95176662821063,0.10768929868936539,0,0,6052.839761774163,2004.5120323234096,4.200138568878174
50,429147.11496144725,2011-01-23 12:30:50,0.0008838032954372466,3.613464832305908,31.367661205471457,31.297493022385147,128.00667382419283,110.10611201264996,0.10687960684299469,0,0,6033.011824785147,2001.4050217623028,4.200138568878174
