Cycle_Index,Test_Time(s),Date_Time,Current(A),Voltage(V),Charge_Capacity(Ah),Discharge_Capacity(Ah),Charge_Energy(Wh),Discharge_Energy(Wh),Internal_Resistance(Ohm),AC_Impedance(Ohm),ACI_Phase_Angle(Deg),Charge_Time(s),DisCharge_Time(s),Vmax_On_Cycle(V)
12,109974.55821323722,2011-01-11 18:20:28,0.0005225847125984728,3.5550241470336914,8.832201378091906,8.823990066030388,35.673316052397055,31.57500113100853,0.10211367905139923,0,0,6747.615799588444,2428.994084769407,4.200138568878174
13,119472.16183452326,2011-01-11 20:58:47,0.0005225847125984728,3.56085205078125,9.5735194050189,9.561872251289024,38.67440786235365,34.212790053457375,0.10211367905139923,0,0,6721.504821063839,2416.040784571038,4.200138568878174
14,128954.872423339,2011-01-11 23:36:51,0.0008838032954372466,3.5634422302246094,10.31126345661736,10.296903859584315,41.66204716405637,36.83921883774533,0.10139493644237518,0,0,6715.769646571345,2406.8846486149096,4.200300693511963
15,138410.80848935997,2011-01-12 02:14:28,0.0008838032954372466,3.564413547515869,11.04633558541742,11.029899723850251,44.63935800533333,39.45802791830708,0.10139493644237518,0,0,6695.801324043414,2400.04087653542,4.200300693511963
16,147852.74691681864,2011-01-12 04:51:51,0.0010644125286489725,3.565222978591919,11.77949982469818,11.761355025045852,47.60918955105651,42.071073509043266,0.10373453050851822,0,0,6686.676470933991,2395.1969623242276,4.200138568878174
17,153944.20206080988,2011-01-12 06:33:24,0.0007031940040178597,3.5708889961242676,12.355455358172897,12.35782278894956,49.91931553478186,44.177677184246974,0.10220609605312347,0,0,3778.2536070136393,1953.0783607440571,4.200138568878174
18,163606.19034734418,2011-01-12 09:14:27,0.0007031940040178597,3.5663561820983887,13.10538673277668,13.08545113504456,52.95715574774228,46.776250506519624,0.10301725566387177,0,0,6919.217109371795,2382.6992403268196,4.200300693511963
19,173043.57255984933,2011-01-12 11:51:45,0.0007031940040178597,3.556481122970581,13.835171953570274,13.818970536239943,55.91394662572661,49.40037487284892,0.10058377683162689,0,0,6675.364269939026,2401.932844534317,4.200138568878174
20,182315.8754422351,2011-01-12 14:26:19,0.0007031940040178597,3.5495200157165527,14.571562497858029,14.5584298923132,58.892711954392766,52.05166328004056,0.10112039744853973,0,0,6491.101751783781,2421.1356977834275,4.200138568878174
21,191766.4583665491,2011-01-12 17:03:51,0.0005225847125984728,3.565384864807129,15.30727424815937,15.284669419854442,61.87141586534998,54.64425693823968,0.10273832082748413,0,0,6712.50162920432,2378.021151567134,4.200138568878174
22,201146.43791384183,2011-01-12 19:40:12,0.0007031940040178597,3.569593906402588,16.03269676703472,16.00635773874898,64.81121081344845,57.21773961406351,0.10130325704813004,0,0,6656.810939037428,2363.101117622348,4.200138568878174
23,210516.55066804448,2011-01-12 22:16:23,0.0001613661734154448,3.572507858276367,16.753692283286327,16.724309096192087,67.73500909677227,59.77580390630969,0.10130325704813004,0,0,6659.153984232774,2350.898039210465,4.200138568878174
24,219874.72051356264,2011-01-13 00:52:23,0.0008838032954372466,3.5742886066436768,17.471415087574574,17.439538816208866,70.64654903546182,62.32297528121848,0.10292410850524902,0,0,6656.09120633521,2342.0386666702316,4.200138568878174
25,229214.9772142019,2011-01-13 03:28:04,0.0007031940040178597,3.5760693550109863,18.1863501094608,18.15226443365621,73.54742009010818,64.86003947280085,0.1036408320069313,0,0,6646.372964685793,2333.8201467329545,4.200138568878174
26,238535.11664809388,2011-01-13 06:03:26,0.0007031940040178597,3.577850103378296,18.898762707528103,18.86264341692506,76.43863304638032,67.38759333525486,0.10345391929149628,0,0,6633.919541386875,2326.1641133759776,4.200300693511963
27,244338.64402726703,2011-01-13 07:40:11,0.0005225847125984728,3.589182138442993,19.44541055408248,19.429551897665192,78.63457976999752,69.38076704935146,0.10516521334648132,0,0,3587.033355530777,1856.43753902885,4.200138568878174
28,253899.27042629244,2011-01-13 10:19:32,0.0007031940040178597,3.577526330947876,20.17343481367488,20.13638760379835,81.58995624573959,71.89469611090033,0.10211367905139923,0,0,6885.930600443577,2314.617036437357,4.200300693511963
29,263203.94892815786,2011-01-13 12:54:38,0.0005225847125984728,3.5759074687957764,20.882833541953296,20.844419335986583,84.46905578128715,74.41545774659103,0.10292410850524902,0,0,6626.186359494752,2318.429751274137,4.200138568878174
30,272494.6072454644,2011-01-13 15:29:30,0.0008838032954372466,3.572507858276367,21.591124025015898,21.55360014288184,87.34389655762303,76.94100324039636,0.10192935913801193,0,0,6608.639423829457,2321.945846484242,4.200300693511963
31,281766.805171366,2011-01-13 18:04:04,0.0007031940040178597,3.5754218101501465,22.300436859065137,22.26021679131024,90.22204181720579,79.45744301658749,0.10211367905139923,0,0,6598.358025571379,2313.805880112617,4.200138568878174
32,291027.0231410795,2011-01-13 20:38:25,0.0007031940040178597,3.5801165103912354,23.00628815440044,22.962257201654353,93.08757179278152,81.95349667173829,0.1036408320069313,0,0,6601.295070167129,2298.8499498965994,4.200138568878174
33,300258.7689827379,2011-01-13 23:12:18,0.0007031940040178597,3.582221031188965,23.70800718754668,23.661551634621876,95.93730808474388,84.43839653508077,0.10301725566387177,0,0,6581.779503735594,2289.9280333530096,4.200138568878174
34,309447.71587933146,2011-01-14 01:45:28,0.0008838032954372466,3.5908010005950928,24.406370658861125,24.353577734626864,98.77414560886842,86.89244686509952,0.104450523853302,0,0,6562.717759252273,2266.180129249685,4.200300693511963
35,318624.86435558903,2011-01-14 04:18:27,0.0008838032954372466,3.5924196243286133,25.09764836372798,25.042147559631054,101.5848309727365,89.33225977396017,0.10373453050851822,0,0,6562.312439418831,2254.821333887615,4.200300693511963
36,327787.31828904914,2011-01-14 06:51:10,0.0003419754502829164,3.593876600265503,25.785841463010534,25.728154127056257,104.38375427307578,91.76164196745945,0.10435625165700912,0,0,6555.888371050231,2246.4927917333625,4.200300693511963
37,336934.80653901666,2011-01-14 09:23:39,0.0007031940040178597,3.5922577381134033,26.471654046455967,26.41359105489452,107.17346049037924,94.1893152292886,0.10435625165700912,0,0,6542.792371113589,2244.6360746362816,4.200300693511963
38,346073.801432342,2011-01-14 11:55:59,0.0007031940040178597,3.589020252227783,27.157784714288887,27.100387603812123,109.96391585044812,96.62366904992992,0.1036408320069313,0,0,6529.858099888185,2249.0089911490095,4.200300693511963
39,351617.4251374703,2011-01-14 13:28:24,0.0007031940040178597,3.600999593734741,27.67734465242939,27.64205610404564,112.05400192178756,98.52188874198065,0.10535538196563721,0,0,3409.8794789732365,1773.6729334925535,4.200138568878174
40,361026.2148340688,2011-01-14 16:05:14,0.0010644125286489725,3.5870776176452637,28.38404738422212,28.32681253106609,114.92735973824972,100.95015358952963,0.104450523853302,0,0,6806.384401666948,2242.336862717587,4.200300693511963
41,370163.23075407103,2011-01-14 18:37:32,0.0007031940040178597,3.589829683303833,29.070223879105615,29.009501431538492,117.71772657949457,103.36934854605268,0.10435625165700912,0,0,6541.355447065704,2235.5869934145667,4.200300693511963
42,379275.1126541642,2011-01-14 21:09:26,0.0007031940040178597,3.593229055404663,29.752748711021557,29.68879434904577,120.49404140493212,105.77416400595826,0.104450523853302,0,0,6527.2954093284425,2224.508840082303,4.200300693511963
43,388361.32746887475,2011-01-14 23:40:53,0.0008838032954372466,3.593876600265503,30.43181008320521,30.36658245129124,123.2572615159964,108.17312156682031,0.104450523853302,0,0,6506.609712021495,2219.5407048837724,4.200300693511963
44,397439.2952912653,2011-01-15 02:12:12,0.0007031940040178597,3.5953335762023926,31.10970671779688,31.042380585396913,126.01583641325648,110.56405402378417,0.1036408320069313,0,0,6504.763989127098,2213.071353878817,4.200300693511963
45,406508.5942883488,2011-01-15 04:43:23,0.0007031940040178597,3.5956573486328125,31.785454875596503,31.716951084185897,128.76624839764386,112.9499128951032,0.10606991499662399,0,0,6500.217194433015,2209.025086262175,4.200138568878174
46,415564.01900940354,2011-01-15 07:14:19,0.0007031940040178597,3.5958192348480225,32.45992414001035,32.39029019509267,131.5117002279532,115.33107478409072,0.10382841527462006,0,0,6490.326571169439,2205.0250885510886,4.200300693511963
47,424614.818652563,2011-01-15 09:45:11,0.0008838032954372466,3.5964667797088623,33.13331424287555,33.06215067707119,134.25299257204728,117.7062795408301,0.10535538196563721,0,0,6490.545151286563,2200.1970459948525,4.200300693511963
48,433660.7579986296,2011-01-15 12:15:59,0.0007031940040178597,3.593067169189453,33.80544914566228,33.73541462391567,136.98942830686602,120.08855166951504,0.104450523853302,0,0,6481.168500413234,2204.7304412427657,4.200300693511963
49,442699.3016079864,2011-01-15 14:46:38,0.0007031940040178597,3.5924196243286133,34.479288838443345,34.408743560895154,139.73184027677402,122.47159611270187,0.10373453050851822,0,0,6473.4682099736665,2204.975967891657,4.200300693511963
50,451735.5279042743,2011-01-15 17:17:16,0.0001613661734154448,3.590153455734253,35.1528650759415,35.08285197109786,142.47310913170284,124.85863138524036,0.10516521334648132,0,0,6468.624701531159,2207.5406855977444,4.200300693511963
