Cycle_Index,Test_Time(s),Date_Time,Current(A),Voltage(V),Charge_Capacity(Ah),Discharge_Capacity(Ah),Charge_Energy(Wh),Discharge_Energy(Wh),Internal_Resistance(Ohm),AC_Impedance(Ohm),ACI_Phase_Angle(Deg),Charge_Time(s),DisCharge_Time(s),Vmax_On_Cycle(V)
38,421960.8202584153,2010-12-11 09:46:56,0.0005225847125984728,3.4026896953582764,34.777346483809794,34.7608615052316,139.5399914766137,125.92825252229748,0.09383972734212875,0,0,7680.233204536242,2972.3981132460412,4.200138568878174
39,429884.07032660936,2010-12-11 11:59:00,0.0008838032954372466,3.3944334983825684,35.54394007030926,35.535878889807385,142.5868221733053,128.7139941671613,0.09473419934511185,0,0,5025.458734371369,2537.698986070311,4.200138568878174
40,440992.52686182846,2010-12-11 15:04:10,0.0010644125286489725,3.400099515914917,36.45908387262951,36.44340329667865,146.2560260216829,132.0083429979594,0.09473419934511185,0,0,7777.154453010576,2971.2584746925095,4.200138568878174
41,452006.06989773834,2010-12-11 18:07:45,0.0007031940040178597,3.3984806537628174,37.36756354355137,37.35162234048318,149.89821780815709,135.30609263811647,0.09554389119148254,0,0,7679.7512215954275,2973.7294731437987,4.200138568878174
42,463013.0965811156,2010-12-11 21:11:13,0.0008838032954372466,3.3970236778259277,38.276053331727496,38.26014270382176,153.54000603840288,138.60557146956995,0.09383972734212875,0,0,7672.281197499427,2974.711225513037,4.200138568878174
43,474012.8325485783,2010-12-12 00:14:34,0.0007031940040178597,3.396214246749878,39.184684563529785,39.168742338860426,157.18195052553205,141.90576177389678,0.09247218072414398,0,0,7664.721463792159,2974.9466893186063,4.200138568878174
44,485009.2052389666,2010-12-12 03:17:52,0.0005225847125984728,3.395890474319458,40.09335696999841,40.077307785410035,160.8238299529681,145.2061757725517,0.0931989923119545,0,0,7661.489610911791,2974.8088275811397,4.200138568878174
45,495999.5441793899,2010-12-12 06:21:04,0.0007031940040178597,3.3945953845977783,41.00194890294401,40.98601373719415,164.46516306069756,148.50770320596715,0.09400942176580429,0,0,7654.971537564847,2975.261647833956,4.200138568878174
46,506990.3028873271,2010-12-12 09:24:16,0.0005225847125984728,3.3931384086608887,41.91076367913343,41.894983145172965,168.10702955663652,151.8108122225262,0.09311480820178986,0,0,7654.599540455127,2976.102080142479,4.200138568878174
47,517966.068897665,2010-12-12 12:27:13,0.0005225847125984728,3.3942716121673584,42.819550566173646,42.80330959990161,171.7484011355592,155.11140644552955,0.0931989923119545,0,0,7641.618307687559,2974.010855656532,4.200138568878174
48,528938.2230974421,2010-12-12 15:30:06,0.0007031940040178597,3.3934621810913086,43.72784945242239,43.71159789074711,175.38787109277084,158.41223369717054,0.09166102111339569,0,0,7638.163849636499,2973.85494062246,4.200138568878174
49,539904.0118865313,2010-12-12 18:32:53,0.0008838032954372466,3.3929765224456787,44.63616395672705,44.619891598901035,179.0271192819875,161.71362426175304,0.09392450004816055,0,0,7631.803104201213,2973.873014767219,4.200138568878174
50,550868.1424600424,2010-12-12 21:35:39,0.0010644125286489725,3.392167091369629,45.544541735897994,45.52827553581569,182.66640943432137,165.0157180399627,0.09456335008144379,0,0,7629.915922252259,2974.1989300417035,4.200138568878174
