Cycle_Index,Test_Time(s),Date_Time,Current(A),Voltage(V),Charge_Capacity(Ah),Discharge_Capacity(Ah),Charge_Energy(Wh),Discharge_Energy(Wh),Internal_Resistance(Ohm),AC_Impedance(Ohm),ACI_Phase_Angle(Deg),Charge_Time(s),DisCharge_Time(s),Vmax_On_Cycle(V)
11,70527.25455003305,2011-02-01 06:26:45,0.0008838032954372466,3.746373176574707,4.484468632580138,4.836225006384108,18.492973008545473,16.465626403448894,0.12134447693824768,0,0,4696.5763436812485,1304.571679460504,4.200138568878174
12,76821.14989948536,2011-02-01 08:11:40,0.0003419754502829164,3.745887517929077,4.882551549805034,5.233596372065024,20.1384344339445,17.809988522297527,0.11983470618724823,0,0,4632.283010457235,1301.5247514433763,4.200138568878174
13,83113.60384397903,2011-02-01 09:56:33,0.0007031940040178597,3.7449162006378174,5.279964370769077,5.631122825904832,21.78112286329865,19.15541041929301,0.12226378917694092,0,0,4630.421563667072,1301.9728916008391,4.200138568878174
14,89410.3120772499,2011-02-01 11:41:31,0.0005225847125984728,3.741516590118408,5.677775236852831,6.033488793662777,23.42523888877503,20.51957925338852,0.12005160748958588,0,0,4618.8123264542255,1317.837355203168,4.200138568878174
15,95726.10380672777,2011-02-01 13:26:48,0.0008838032954372466,3.741678476333618,6.080283564732897,6.434824736209332,25.088168738198995,21.881006252530774,0.1199430525302887,0,0,4641.245038548255,1314.4648575844922,4.200138568878174
16,102018.87288673832,2011-02-01 15:11:42,0.0005225847125984728,3.742811679840088,6.481569984337584,6.832746466551849,26.74618743825995,23.231104460477177,0.12064440548419952,0,0,4629.418785008331,1303.2777431423915,4.200138568878174
17,108272.9473169328,2011-02-01 16:55:58,0.0008838032954372466,3.7439448833465576,6.879406031995496,7.227828405765395,28.390247683122062,24.571325619480064,0.12005160748958588,0,0,4600.219066525308,1293.7748436337515,4.200138568878174
18,114490.18511973773,2011-02-01 18:39:36,0.0007031940040178597,3.7476682662963867,7.274285655322167,7.614836570641058,30.022408412437866,25.88304085311443,0.12075348198413849,0,0,4589.623388119058,1267.5386809149466,4.200138568878174
19,120624.81217690458,2011-02-01 20:21:52,0.0003419754502829164,3.751067876815796,7.660815605367265,7.994307385631577,31.62076930594854,27.166681128200985,0.12156390398740768,0,0,4531.907301236541,1242.6352492287558,4.200138568878174
20,126694.76616543606,2011-02-01 22:03:03,0.0005225847125984728,3.7533340454101562,8.040093159731555,8.368126147596643,33.18979163539123,28.43064877794445,0.12226378917694092,0,0,4485.470727351745,1224.4014674094076,4.200300693511963
21,129314.87666588854,2011-02-01 22:46:44,0.0007031940040178597,3.7439448833465576,8.250070055868981,8.635570198351362,34.0485308684914,29.330610609205795,0.12480561435222626,0,0,1383.9612987489782,876.079029931685,4.200138568878174
22,135909.18323477905,2011-02-02 00:36:40,0.0001613661734154448,3.7556004524230957,8.679823171548678,9.004143714708395,35.8237142960714,30.576397803900125,0.12226378917694092,0,0,5027.042509528938,1207.1938754553644,4.200138568878174
23,141900.43342203123,2011-02-02 02:16:32,0.0005225847125984728,3.7565717697143555,9.048996196588828,9.369284878995508,37.35176146110873,31.809964014573996,0.12156390398740768,0,0,4435.2550118342515,1195.9151508404543,4.200138568878174
24,147833.76785059768,2011-02-02 03:55:27,0.0003419754502829164,3.758190631866455,9.414138510140925,9.72986447757882,38.86333045672611,33.02762374789825,0.12259602546691895,0,0,4392.298293921621,1180.9667474185435,4.200138568878174
25,150350.86936209266,2011-02-02 04:37:25,0.0003419754502829164,3.747182607650757,9.612669759994525,9.988690224508504,39.67577910809422,33.897562685846154,0.12561604380607605,0,0,1309.1968009958316,847.8447023475213,4.200138568878174
26,153099.34891010923,2011-02-02 05:23:14,0.0008838032954372466,3.7528486251831055,9.852867617304286,10.234907194293122,40.6564812413357,34.725173989656845,0.12700721621513367,0,0,1581.8588621367574,806.5669970637533,4.200138568878174
27,159714.10345093804,2011-02-02 07:13:30,0.0003419754502829164,3.7612664699554443,10.27699036052126,10.588251987142431,42.40979119593231,35.917212625160715,0.12226378917694092,0,0,5097.601206582629,1157.1056672774027,4.200138568878174
28,165582.06657976162,2011-02-02 08:51:20,0.0001613661734154448,3.761914014816284,10.631703602997003,10.938829782123277,43.87914884293657,37.0994061314783,0.12296240031719208,0,0,4359.863887024445,1148.0244273629312,4.200138568878174
29,171401.19063937914,2011-02-02 10:28:20,0.0005225847125984728,3.759161949157715,10.982744652539512,11.29316445002324,45.3334286886285,38.29452686116009,0.12296240031719208,0,0,4298.567879938371,1160.467624905071,4.200138568878174
30,177226.24427804796,2011-02-02 12:05:26,0.0003419754502829164,3.7575430870056152,11.337473724659178,11.649991971984822,46.80248977119593,39.50014070512642,0.12075348198413849,0,0,4296.32148205645,1168.6650364438049,4.200138568878174
31,179721.19535954745,2011-02-02 12:47:02,0.0001613661734154448,3.747182607650757,11.533901211004048,11.9063011073959,47.60641419304334,40.36237884037991,0.12619826197624207,0,0,1295.3354078653638,839.5660781411102,4.200138568878174
32,186169.8749597736,2011-02-02 14:34:32,0.0001613661734154448,3.754791021347046,11.949801021495,12.268023871975082,49.32527154327232,41.58614626741545,0.12226378917694092,0,0,4903.915973135741,1184.6853500179386,4.200138568878174
33,192068.1354492627,2011-02-02 16:12:51,0.0005225847125984728,3.754305362701416,12.312258651357736,12.629672017671837,50.82566434711419,42.80888431164485,0.12145409733057022,0,0,4353.674301073358,1184.5277273071672,4.200138568878174
34,197938.0179911801,2011-02-02 17:50:43,0.0007031940040178597,3.7556004524230957,12.673852718016247,12.987791685230157,52.32241679827901,44.01877834104669,0.12167392671108246,0,0,4337.054769422463,1172.757350660234,4.200138568878174
35,203750.9262094875,2011-02-02 19:27:37,0.0003419754502829164,3.7611045837402344,13.03138239116131,13.335255515335362,53.80268566480098,45.19041588130543,0.12237433344125748,0,0,4314.742023588182,1138.0747916860175,4.200138568878174
36,209460.81585386832,2011-02-02 21:02:48,0.0007031940040178597,3.766932487487793,13.377927644269368,13.670977112665575,55.238459038688646,46.31939909847306,0.12156390398740768,0,0,4250.209419707511,1099.590876997015,4.200138568878174
37,215081.09841653577,2011-02-02 22:36:29,0.0003419754502829164,3.7682275772094727,13.713346720300189,14.003334347083326,56.6289992448474,47.43593242297841,0.12248508632183075,0,0,4171.632013890607,1088.5734971683016,4.200138568878174
38,220662.8040326763,2011-02-03 00:09:32,0.0008838032954372466,3.7698464393615723,14.04537077238112,14.33190004084338,58.0056797345583,48.539092032992,0.12167392671108246,0,0,4145.445132497942,1076.2004458969366,4.200138568878174
39,226191.2825429558,2011-02-03 01:41:42,0.0003419754502829164,3.770979642868042,14.37352863539533,14.65713221566642,59.36657084832643,49.63010067587193,0.12296240031719208,0,0,4103.180198253702,1065.2476820257,4.200138568878174
40,231692.44925398476,2011-02-03 03:13:24,0.0001613661734154448,3.771789073944092,14.698563909893672,14.979838974978133,60.71471730159075,50.712181493782175,0.12237433344125748,0,0,4084.1336027880297,1056.9847206271927,4.200138568878174
41,237167.7852837736,2011-02-03 04:44:41,0.0005225847125984728,3.7729222774505615,15.02113386536334,15.299793528419022,62.05278587791532,51.7846684635269,0.12226378917694092,0,0,4067.459797626118,1047.812406348384,4.200138568878174
42,242603.8764229873,2011-02-03 06:15:18,0.0003419754502829164,3.774541139602661,15.340754582832531,15.616353801019722,63.37877900654112,52.84502320547046,0.12237433344125748,0,0,4039.522894834254,1036.5134669871804,4.200138568878174
43,248006.89512476596,2011-02-03 07:45:22,0.0005225847125984728,3.775836229324341,15.657069183181475,15.92980225637954,64.69128812093228,53.89447688570575,0.12237433344125748,0,0,4016.243792675732,1026.7037637805308,4.200138568878174
44,253391.74380055332,2011-02-03 09:15:08,0.0007031940040178597,3.774864912033081,15.970504760685609,16.24453439206222,65.99205658869471,54.94860589197415,0.12296240031719208,0,0,3993.900937539898,1030.8574819856424,4.200138568878174
45,258782.31063096423,2011-02-03 10:45:00,0.0001613661734154448,3.7734079360961914,16.285261709494094,16.560850316579476,67.29817201993818,56.00855833347109,0.12237433344125748,0,0,3994.4340533088,1036.0431632932743,4.200138568878174
46,264183.8756320636,2011-02-03 12:15:03,0.0007031940040178597,3.7730841636657715,16.60174187137324,16.877736691551913,68.61125752918936,57.07172668727058,0.12097223848104477,0,0,4003.761655639515,1037.7348434788046,4.200138568878174
47,269567.7529141814,2011-02-03 13:44:48,0.0005225847125984728,3.774541139602661,16.918373113962225,17.191481309812637,69.92493240436124,58.12357453861308,0.1246928721666336,0,0,3996.0906911315337,1027.6700772189904,4.200138568878174
48,274918.18018614966,2011-02-03 15:13:59,0.0007031940040178597,3.7771313190460205,17.231755219315396,17.499995934276722,71.22541658577543,59.15677736722326,0.12446799874305725,0,0,3980.088301054901,1010.3087799290696,4.200138568878174
49,280236.43360231334,2011-02-03 16:42:39,0.0005225847125984728,3.775836229324341,17.54024235586106,17.809961210106245,72.50594929118085,60.19504137465847,0.12388318032026291,0,0,3942.9145040555254,1015.302616715066,4.200138568878174
50,285527.84322170704,2011-02-03 18:10:51,0.0001613661734154448,3.77923583984375,17.849892068800603,18.113604339800315,73.79110267258103,61.21105295188337,0.12318475544452667,0,0,3936.727391412824,994.5814989927035,4.200138568878174
