Cycle_Index,Test_Time(s),Date_Time,Current(A),Voltage(V),Charge_Capacity(Ah),Discharge_Capacity(Ah),Charge_Energy(Wh),Discharge_Energy(Wh),Internal_Resistance(Ohm),AC_Impedance(Ohm),ACI_Phase_Angle(Deg),Charge_Time(s),DisCharge_Time(s),Vmax_On_Cycle(V)
31,356402.7325817313,2010-11-05 17:24:08,0.0003419754502829164,3.321099281311035,30.39925638863852,30.45848523873686,121.43971776176998,111.01491491152876,0.09473419934511185,0,0,7915.473639742466,3204.7465227435196,4.200138568878174
32,367910.0586637387,2010-11-05 20:35:57,0.0008838032954372466,3.3120336532592773,31.37734768430121,31.438102749029643,125.34734888579436,114.58537370085826,0.09400942176580429,0,0,7939.864365544403,3207.4337300662764,4.200138568878174
33,379388.91385069216,2010-11-05 23:47:17,0.0003419754502829164,3.30037784576416,32.358051641789636,32.42120021776847,129.2620968844682,118.17559096486109,0.09392450004816055,0,0,7900.12464033685,3218.593676469227,4.200138568878174
34,390874.0174753595,2010-11-06 02:58:43,0.0005225847125984728,3.2989208698272705,33.341199775758525,33.404937580076634,133.18488428493032,121.76916330062708,0.0931989923119545,0,0,7904.590109690925,3220.4226722314233,4.200138568878174
35,402349.96653976367,2010-11-06 06:10:00,0.0003419754502829164,3.297463893890381,34.324761629325884,34.38892492161407,137.10870451672687,125.36435749142132,0.09230511635541916,0,0,7894.378992910007,3221.4701427339924,4.200138568878174
36,413829.269839109,2010-11-06 09:21:21,0.0005225847125984728,3.297625780105591,35.308687022407646,35.37306083863766,141.03356258419817,128.96037942329818,0.09392450004816055,0,0,7897.223398091749,3221.954797871439,4.200138568878174
37,425305.8854146491,2010-11-06 12:32:38,0.0007031940040178597,3.297625780105591,36.292614821258184,36.35719075759464,144.9583056665532,132.5565209509338,0.0931989923119545,0,0,7894.680150922562,3221.861828884973,4.200138568878174
38,436783.6746781524,2010-11-06 15:43:57,0.0005225847125984728,3.293092966079712,37.27683782232281,37.342379059233465,148.88404361913746,136.1583767272861,0.09311480820178986,0,0,7892.4287037489075,3225.2527740665237,4.200138568878174
39,448256.8953543435,2010-11-06 18:55:12,0.0001613661734154448,3.292121648788452,38.262009357696336,38.32791410588885,152.8123113984677,139.76222859339205,0.09392450004816055,0,0,7886.712336604952,3226.4405383657645,4.200138568878174
40,459726.9637539648,2010-11-06 22:06:23,0.0007031940040178597,3.2917978763580322,39.24740201543628,39.31360443258012,156.74104492389827,143.36703943436467,0.09166102111339569,0,0,7883.010296473317,3226.941207664262,4.200300693511963
41,471192.62014262605,2010-11-07 01:17:30,0.0005225847125984728,3.2914741039276123,40.23285992173296,40.29929218179474,160.66978644933698,146.9721248666658,0.09174404293298721,0,0,7878.6360771759155,3226.925561781911,4.200138568878174
42,482655.2946461413,2010-11-07 04:28:34,0.0003419754502829164,3.2914741039276123,41.21834701144579,41.28497252080898,164.59847559616594,150.57744617570762,0.09400942176580429,0,0,7875.82368676428,3226.832316664691,4.200138568878174
43,494104.7301408327,2010-11-07 07:39:24,0.0003419754502829164,3.2914741039276123,42.20359555775829,42.270342415373975,168.52603751862122,154.18156836743836,0.0931989923119545,0,0,7863.496818228612,3225.8790864415414,4.200138568878174
44,505564.6405750414,2010-11-07 10:50:25,0.0007031940040178597,3.2917978763580322,43.18888384286558,43.25579663395414,172.45382560043248,157.78605891896024,0.09383972734212875,0,0,7873.574003697933,3226.2232391212415,4.200138568878174
45,517023.2182712746,2010-11-07 14:01:25,0.0008838032954372466,3.292121648788452,44.174060208808314,44.24109425625794,176.38115319083093,161.3900542298452,0.09247218072414398,0,0,7873.030487917023,3225.378982504126,4.200138568878174
46,528479.7355662644,2010-11-07 17:12:23,0.0007031940040178597,3.2916359901428223,45.15917020914066,45.226427810887046,180.3081665193385,164.99448131750063,0.09383972734212875,0,0,7870.668852282589,3225.6923189343333,4.200138568878174
47,539932.6799237351,2010-11-07 20:23:17,0.0007031940040178597,3.2913122177124023,46.14428443997283,46.211765579250134,184.2349951818368,168.5990660682492,0.09392450004816055,0,0,7867.122936324995,3225.739429761617,4.200138568878174
48,551385.1688130328,2010-11-07 23:34:10,0.0008838032954372466,3.2913122177124023,47.129376703682695,47.19705879502348,188.161633656906,172.20371133085803,0.09311480820178986,0,0,7866.811139378605,3225.5830129295437,4.200138568878174
49,562834.0255724748,2010-11-08 02:45:00,0.0007031940040178597,3.291959762573242,48.11432655989236,48.18206034077038,192.0875967132707,175.80711470911217,0.09311480820178986,0,0,7864.139801610317,3224.567643645946,4.200138568878174
50,574283.4286117093,2010-11-08 05:55:51,0.0003419754502829164,3.3228800296783447,49.09713563298288,49.15944084173144,196.0050847075661,179.37140908954677,0.09473419934511185,0,0,7889.289089000164,3200.0280953042457,4.200138568878174
